1663743326422615476,1663743326297788999,A,GARAN.E,B,19.1,255,10,7621969089428673105
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,256,50,7621969089428685309
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,257,78,7621969089428725905
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,258,10,7621969089428733436
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,259,1000,7621969089428882874
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,260,500,7621969089428920916
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,261,100,7621969089428942338
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,262,100,7621969089428943432
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,263,100,7621969089428943964
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,264,100,7621969089428944342
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,265,100,7621969089428944798
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,266,100,7621969089428945828
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.1,267,100,7621969089428946822
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.09,268,6,7621969089428640381
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.08,269,6,7621969089428640382
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.08,270,1,7621969089428699925
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.08,271,5,7621969089428718025
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.08,272,2,7621969089428719157
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.07,273,6,7621969089428640385
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.07,274,6,7621969089428640387
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.06,275,6,7621969089428640388
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.05,276,6,7621969089428640390
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.05,277,8,7621969089428655726
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.04,278,6,7621969089428640391
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.04,279,50,7621969089428643888
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.03,280,6,7621969089428640393
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.03,281,2,7621969089428724709
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.02,282,6,7621969089428640399
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.02,283,10,7621969089428673777
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.02,284,1000,7621969089428690638
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.02,285,8,7621969089428732541
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.01,286,6,7621969089428640401
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.01,287,85,7621969089428665166
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.01,288,6,7621969089428700384
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.01,289,1,7621969089428701708
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.01,290,500,7621969089428704852
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.0,291,5000,7621969089428617238
1663743326422625121,1663743326297788999,A,GARAN.E,B,19.0,292,25,7621969089428635609
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,293,20,7621969089428637656
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,294,6,7621969089428640427
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,295,30,7621969089428641322
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,296,400,7621969089428647520
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,297,1000,7621969089428649805
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,298,9,7621969089428655728
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,299,1,7621969089428662130
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,300,1,7621969089428662338
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,301,2,7621969089428663194
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,302,5,7621969089428668886
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,303,50,7621969089428676278
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,304,50,7621969089428676441
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,305,1,7621969089428678734
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,306,6000,7621969089428680966
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,307,25,7621969089428686532
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,308,1,7621969089428698731
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,309,10,7621969089428703792
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,310,10,7621969089428722300
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,311,100,7621969089428722452
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,312,5,7621969089428724878
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,313,2,7621969089428728452
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,314,1000,7621969089428729519
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,315,8,7621969089428729615
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,316,4000,7621969089428732688
1663743326422634138,1663743326297788999,A,GARAN.E,B,19.0,317,100,7621969089428738875
